place_id,type,reviews,rating
ChIJf4dKMFO2lUcRuI-FE3dDmwE,Electronics store,5.0,3.4
ChIJq6pG1A63lUcRXOGjwcY5S1M,Electronics store,,
ChIJpc8xzB23lUcRbz34Yy_XHJg,Store,2.0,1.0
ChIJU5Gz0aa3lUcRLR0VAvOTuH4,Store,,
ChIJeyynPNJ9C0ER5b41i47d-8E,Store,72.0,4.9
ChIJVxJnowu3lUcRne-j00iCRqU,Store,,
ChIJBwqAixi3lUcR2QUKAgeK8nE,Store,4.0,4.8
ChIJ_d3KWb63lUcRRruzOEo_S5s,Electrical engineer,3.0,5.0
ChIJ3_JClf23lUcRVIK-dsrvXeE,Fitness center,84.0,4.8
ChIJJx_465W3lUcRcONZtqFWF9g,Gym,21.0,5.0
ChIJx_7yN0y2lUcRjsTh8K-Xijc,Mountain peak,2.0,4.5
ChIJI3mId1G2lUcR12lVWdY1E9k,Mountain peak,5.0,4.6
ChIJK-cnNVW2lUcRSjLdYRri2KM,Photography service,,
ChIJc9aTPSa3lUcRu01gbRaBFxA,Fire station,,
ChIJyYuYcwa3lUcR5NJqgRk5Gvs,Fire station,14.0,4.1
ChIJ55vYcBS3lUcRW5uYQMNze3M,Gas station,317.0,4.1
ChIJxQC_Ca63lUcRt7rH9BBh6sc,Vending machine supplier,,
ChIJm13xdBm3lUcRJ-gdWzVuB9I,Manufacturer,,
ChIJD5b-rGGxlUcRpxkDUNrBNyk,Manufacturer,,
ChIJqSgwKxC3lUcRXd-0bQA5Bto,Manufacturer,,
ChIJ9dQqm_i3lUcRtXiQwv4j1A0,Manufacturer,1.0,5.0
ChIJRS2Zow-3lUcRgPF7Yc6EXJ4,Manufacturer,,
ChIJtU5ExgO3lUcRVZq1cdjHYEQ,Manufacturer,5.0,3.8
ChIJ93wiAgS3lUcRkyT4uGAJOIM,Manufacturer,,
ChIJ4xzZ_ly3lUcRN9BELJHm1LI,Tailor,11.0,5.0
ChIJv626JTC3lUcRoWV00k5iKSs,River,2.0,3.5
ChIJxTFHkFa2lUcRMoC_0Utl6F0,Dentist,13.0,4.8
ChIJw_RdwAO3lUcRRo65InOerHE,Dentist,2.0,3.0
ChIJ62l31wO3lUcRv0vF8BXYmKM,Dentist,14.0,3.9
ChIJt8t-NQK3lUcRnQDq0J2gqLY,Dentist,,
ChIJx---dwO3lUcROIz2NNqS_io,Dentist,50.0,4.3
ChIJgwziyAO3lUcR1z7fL1kTncc,Dentist,35.0,4.0
ChIJvVoXMri2lUcRN2qYb1u9_3U,Dentist,,
ChIJpSLu2L-3lUcRG0aA9yAhrqQ,Dentist,1.0,4.0
